geneId,geneSymbol,diseaseId,diseaseName,diseaseClass,pmid,source,class

1558,CYP2C8,C0027051,Myocardial Infarction,C14,21047199,BEFREE,3

1558,CYP2C8,C0027051,Myocardial Infarction,C14,20436375,BEFREE,3

1558,CYP2C8,C0027051,Myocardial Infarction,C14,18496133,BEFREE,3

1559,CYP2C9,C0027051,Myocardial Infarction,C14,19652664,BEFREE,3

1559,CYP2C9,C0027051,Myocardial Infarction,C14,20436375,BEFREE,3

1559,CYP2C9,C0027051,Myocardial Infarction,C14,18496133,BEFREE,3

1559,CYP2C9,C0027051,Myocardial Infarction,C14,17558303,BEFREE,3

1559,CYP2C9,C0027051,Myocardial Infarction,C14,21047199,BEFREE,3

1559,CYP2C9,C0027051,Myocardial Infarction,C14,17558303,LHGDN,3

1565,CYP2D6,C0003467,Anxiety,F01,19604084,BEFREE,4

1565,CYP2D6,C0028768,Obsessive-Compulsive Disorder,F03,23545896,BEFREE,4

1565,CYP2D6,C0003467,Anxiety,F01,18034624,BEFREE,4

1565,CYP2D6,C0003467,Anxiety,F01,19374513,BEFREE,4

1565,CYP2D6,C1135191,Heart Failure- Systolic,C14,19365402,BEFREE,3

1565,CYP2D6,C1135191,Heart Failure- Systolic,C14,24193112,BEFREE,3

1565,CYP2D6,C0262584,Carcinoma- Small Cell,C04,8895499,BEFREE,0

1565,CYP2D6,C0003467,Anxiety,F01,18597648,BEFREE,4

1565,CYP2D6,C0003467,Anxiety,F01,24624916,BEFREE,4

1565,CYP2D6,C0027051,Myocardial Infarction,C14,21918425,BEFREE,3

1571,CYP2E1,C0003467,Anxiety,F01,24567230,BEFREE,4

1571,CYP2E1,C0003467,Anxiety,F01,25514903,BEFREE,4

1571,CYP2E1,C0262584,Carcinoma- Small Cell,C04,9809991,BEFREE,0

1571,CYP2E1,C0004096,Asthma,C08;C20,28807506,BEFREE,0

1573,CYP2J2,C0027051,Myocardial Infarction,C14,18496133,LHGDN,3

1573,CYP2J2,C0004096,Asthma,C08;C20,17475630,BEFREE,0

1573,CYP2J2,C0027051,Myocardial Infarction,C14,18496133,BEFREE,3

1573,CYP2J2,C0004096,Asthma,C08;C20,17475630,LHGDN,0

1573,CYP2J2,C0027051,Myocardial Infarction,C14,17126841,LHGDN,3

1573,CYP2J2,C0027051,Myocardial Infarction,C14,17126841,BEFREE,3

1573,CYP2J2,C0027051,Myocardial Infarction,C14,19105833,LHGDN,3

1576,CYP3A4,C0027051,Myocardial Infarction,C14,25303298,BEFREE,3

1576,CYP3A4,C0007785,Cerebral Infarction,C10;C14,18566305,BEFREE,3

1576,CYP3A4,C0004096,Asthma,C08;C20,23290512,BEFREE,0

1577,CYP3A5,C0004096,Asthma,C08;C20,23290512,BEFREE,0

1579,CYP4A11,C0027051,Myocardial Infarction,C14,16957555,BEFREE,3

1579,CYP4A11,C0007785,Cerebral Infarction,C10;C14,18484194,BEFREE,3

1581,CYP7A1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,25176936,BEFREE,1

1581,CYP7A1,C0020479,Hyperlipoproteinemia Type III,C16;C18,15241483,BEFREE,1

1583,CYP11A1,C0004096,Asthma,C08;C20,26750596,BEFREE,0

1584,CYP11B1,C0027051,Myocardial Infarction,C14,18689429,RGD,3

1585,CYP11B2,C0027051,Myocardial Infarction,C14,10577993,BEFREE,3

1585,CYP11B2,C0027051,Myocardial Infarction,C14,10701812,BEFREE,3

1585,CYP11B2,C1135191,Heart Failure- Systolic,C14,18638595,BEFREE,3

1585,CYP11B2,C0027051,Myocardial Infarction,C14,10720582,BEFREE,3

1586,CYP17A1,C0027051,Myocardial Infarction,C14,26343387,GWASCAT,3

1586,CYP17A1,C0003467,Anxiety,F01,23775394,BEFREE,4

1588,CYP19A1,C0085207,Gestational Diabetes,C13;C18;C19,20421132,CTD_human,1

1591,CYP24A1,C0004096,Asthma,C08;C20,16600026,BEFREE,0

1591,CYP24A1,C0004096,Asthma,C08;C20,19852851,BEFREE,0

1593,CYP27A1,C0004096,Asthma,C08;C20,25845986,BEFREE,0

1594,CYP27B1,C0004096,Asthma,C08;C20,25845986,BEFREE,0

1601,DAB2,C0027051,Myocardial Infarction,C14,21762377,RGD,3

1601,DAB2,C0027051,Myocardial Infarction,C14,20666606,RGD,3

1601,DAB2,C1863512,HYPERCHOLESTEROLEMIA- AUTOSOMAL RECESSIVE,C18,20088845,BEFREE,1

1604,CD55,C0004096,Asthma,C08;C20,19843653,BEFREE,0

1605,DAG1,C0027051,Myocardial Infarction,C14,12034665,RGD,3

1605,DAG1,C0004096,Asthma,C08;C20,23457522,BEFREE,0

1610,DAO,C0003467,Anxiety,F01,19729970,BEFREE,4

1610,DAO,C0003467,Anxiety,F01,21471957,BEFREE,4

1621,DBH,C0003467,Anxiety,F01,24252179,BEFREE,4

1622,DBI,C0003467,Anxiety,F01,1664069,BEFREE,4

1622,DBI,C0003467,Anxiety,F01,14755437,BEFREE,4

1634,DCN,C0004096,Asthma,C08;C20,16387756,RGD,0

1634,DCN,C0027051,Myocardial Infarction,C14,16311904,RGD,3

1636,ACE,C0027051,Myocardial Infarction,C14,7723497,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15332219,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,21955693,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9533415,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9115954,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8583476,BEFREE,3

1636,ACE,C0338495,Sleep Apnea- Mixed Central and Obstructive,C08;C10,24775918,RGD,4

1636,ACE,C0027051,Myocardial Infarction,C14,11043512,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7955173,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9358012,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,1328889,CTD_human,3

1636,ACE,C1135196,Heart Failure- Diastolic,C14,19021695,BEFREE,3

1636,ACE,C1135196,Heart Failure- Diastolic,C14,19752885,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15367486,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,10390412,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,11903350,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,16288777,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11427204,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7759715,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10334805,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10841123,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11054622,BEFREE,3

1636,ACE,C1135196,Heart Failure- Diastolic,C14,19185300,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9693941,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,19502257,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12748347,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8391942,BEFREE,3

1636,ACE,C0271650,Impaired glucose tolerance,C18,9544854,BEFREE,1

1636,ACE,C0027051,Myocardial Infarction,C14,9814614,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7783537,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9237022,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8644984,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12444540,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11116112,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,23566835,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7840807,BEFREE,3

1636,ACE,C0003467,Anxiety,F01,20146651,BEFREE,4

1636,ACE,C0027051,Myocardial Infarction,C14,7554183,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8793580,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7614074,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9524054,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11787479,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7884001,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15119966,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8653866,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7850408,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,18347611,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8131300,CTD_human,3

1636,ACE,C0027051,Myocardial Infarction,C14,7990100,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7994801,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8800107,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7697839,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9591757,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8743524,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12676179,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,15115168,LHGDN,0

1636,ACE,C0007785,Cerebral Infarction,C10;C14,9443775,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15671045,RGD,3

1636,ACE,C0027051,Myocardial Infarction,C14,9364295,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12791034,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10328464,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9285181,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8044936,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8096947,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,18727619,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,7737732,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9812182,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,20868478,BEFREE,0

1636,ACE,C1135191,Heart Failure- Systolic,C14,10097225,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8170965,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7764464,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10488956,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9796837,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10938484,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7898096,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7934345,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9273825,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7589881,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,16765625,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10371375,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12628714,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,19423314,BEFREE,0

1636,ACE,C0007785,Cerebral Infarction,C10;C14,9777422,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8752809,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8536956,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,14643574,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10794598,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,26687160,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,17429286,LHGDN,3

1636,ACE,C0027051,Myocardial Infarction,C14,8903616,BEFREE,3

1636,ACE,C1135196,Heart Failure- Diastolic,C14,26861937,BEFREE,3

1636,ACE,C0271650,Impaired glucose tolerance,C18,18622495,LHGDN,1

1636,ACE,C0027051,Myocardial Infarction,C14,10435047,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7850980,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11256587,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10554703,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,15510584,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,8131299,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11257269,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,22679279,BEFREE,3

1636,ACE,C0007785,Cerebral Infarction,C10;C14,8610309,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15320825,BEFREE,3

1636,ACE,C0340293,Anterior myocardial infarction,C14,7759715,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,17598398,LHGDN,3

1636,ACE,C0027051,Myocardial Infarction,C14,17579251,BEFREE,3

1636,ACE,C0030319,Panic Disorder,F03,20146651,BEFREE,4

1636,ACE,C0027051,Myocardial Infarction,C14,12005216,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,9003211,BEFREE,0

1636,ACE,C0004096,Asthma,C08;C20,11153913,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,7913911,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12360613,LHGDN,3

1636,ACE,C0027051,Myocardial Infarction,C14,12898814,LHGDN,3

1636,ACE,C0027051,Myocardial Infarction,C14,9520252,BEFREE,3

1636,ACE,C1135191,Heart Failure- Systolic,C14,10551431,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9327770,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,10200023,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,11994975,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7807499,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,17094051,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9733227,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,20529973,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7549432,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12102452,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7586243,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7700002,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8548410,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,19744011,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,21148050,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15026870,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9920524,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11106322,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,18445609,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9377825,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9486084,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8866203,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,10197222,BEFREE,0

1636,ACE,C1135191,Heart Failure- Systolic,C14,18641516,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10669647,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,17014625,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,10462466,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15277998,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,11030378,BEFREE,0

1636,ACE,C0948480,Coronary Restenosis,C14,11954942,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9561998,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8869131,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15193812,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7773733,BEFREE,3

1636,ACE,C1135191,Heart Failure- Systolic,C14,21828333,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7854377,BEFREE,3

1636,ACE,C0028756,Obesity- Morbid,C18;C23,25416682,BEFREE,1

1636,ACE,C0027051,Myocardial Infarction,C14,9147898,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8677859,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9272166,BEFREE,3

1636,ACE,C0001818,Agoraphobia,F03,20146651,BEFREE,4

1636,ACE,C0027051,Myocardial Infarction,C14,8131300,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9857918,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,19596363,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8772692,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15671045,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7898088,BEFREE,3

1636,ACE,C0007785,Cerebral Infarction,C10;C14,9242959,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9796075,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,19552566,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7639154,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7634441,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9699903,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11545752,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10642324,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10678281,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15150438,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7585774,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8677872,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9525548,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,23959549,RGD,3

1636,ACE,C0027051,Myocardial Infarction,C14,9603531,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7909524,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,17522061,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11208361,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8713489,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8105309,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10454299,BEFREE,3

1636,ACE,C0948480,Coronary Restenosis,C14,9236417,CTD_human,3

1636,ACE,C0027051,Myocardial Infarction,C14,17299437,BEFREE,3

1636,ACE,C0948480,Coronary Restenosis,C14,24349507,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7631331,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,20230274,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7555560,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8946109,BEFREE,3

1636,ACE,C0948480,Coronary Restenosis,C14,24098690,BEFREE,3

1636,ACE,C0004096,Asthma,C08;C20,20880211,BEFREE,0

1636,ACE,C0027051,Myocardial Infarction,C14,15193812,LHGDN,3

1636,ACE,C0027051,Myocardial Infarction,C14,8842348,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,17235107,BEFREE,3

1636,ACE,C0271650,Impaired glucose tolerance,C18,18235053,BEFREE,1

1636,ACE,C0027051,Myocardial Infarction,C14,9200271,BEFREE,3

1636,ACE,C0948480,Coronary Restenosis,C14,26195267,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11330506,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9170397,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9254851,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9247746,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12826927,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,22456784,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11286523,BEFREE,3

1636,ACE,C0948480,Coronary Restenosis,C14,12217990,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9180106,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9034401,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8083349,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,16420563,BEFREE,3

1636,ACE,C0028756,Obesity- Morbid,C18;C23,17164796,BEFREE,1

1636,ACE,C0027051,Myocardial Infarction,C14,10818534,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9830503,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10486698,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8675669,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,8821841,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,9806472,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,1328889,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,21163865,BEFREE,3

1636,ACE,C0271650,Impaired glucose tolerance,C18,9321743,BEFREE,1

1636,ACE,C0027051,Myocardial Infarction,C14,7988087,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11137090,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7882471,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,21975128,RGD,3

1636,ACE,C0948480,Coronary Restenosis,C14,18706898,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,11122322,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,12676177,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,10731400,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,15635071,BEFREE,3

1636,ACE,C0027051,Myocardial Infarction,C14,7986468,BEFREE,3

1637,DCR,C0007785,Cerebral Infarction,C10;C14,24136585,BEFREE,3

1644,DDC,C0003467,Anxiety,F01,20092830,BEFREE,4

1645,AKR1C1,C0003467,Anxiety,F01,24390875,BEFREE,4

1645,AKR1C1,C0030319,Panic Disorder,F03,24390875,BEFREE,4

1649,DDIT3,C0027051,Myocardial Infarction,C14,25450231,CTD_human,3

1649,DDIT3,C0004096,Asthma,C08;C20,28238747,BEFREE,0

1653,DDX1,C0004096,Asthma,C08;C20,24993907,BEFREE,0

1666,DECR1,C0027051,Myocardial Infarction,C14,23576480,BEFREE,3

1666,DECR1,C0004096,Asthma,C08;C20,18716406,BEFREE,0

1666,DECR1,C0027051,Myocardial Infarction,C14,22081025,BEFREE,3

1666,DECR1,C0271650,Impaired glucose tolerance,C18,19118408,BEFREE,1

1666,DECR1,C0004096,Asthma,C08;C20,23884469,BEFREE,0

1666,DECR1,C0007785,Cerebral Infarction,C10;C14,20830300,BEFREE,3

1666,DECR1,C0004096,Asthma,C08;C20,22982469,BEFREE,0

1667,DEFA1,C0004096,Asthma,C08;C20,21785157,BEFREE,0

1672,DEFB1,C0004096,Asthma,C08;C20,26568662,BEFREE,0

1672,DEFB1,C0004096,Asthma,C08;C20,15696078,BEFREE,0

1672,DEFB1,C0004096,Asthma,C08;C20,15696078,LHGDN,0

1672,DEFB1,C0004096,Asthma,C08;C20,22192168,BEFREE,0

1672,DEFB1,C0004096,Asthma,C08;C20,16435024,LHGDN,0

1674,DES,C0027051,Myocardial Infarction,C14,24915827,BEFREE,3

1719,DHFR,C0030312,Pancytopenia,C15,21310276,CTD_human,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,15297856,LHGDN,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,16310381,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,19579085,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,9695975,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,15921385,LHGDN,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,14609324,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,8639921,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,6620333,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,16469290,CTD_human,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,18820099,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,12756024,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,10807796,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,12821320,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,21349748,BEFREE,2

1727,CYB5R3,C0025637,Methemoglobinemia,C15,8427971,BEFREE,2

1728,NQO1,C0004096,Asthma,C08;C20,23379631,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,20049212,CTD_human,0

1728,NQO1,C0004096,Asthma,C08;C20,19027876,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,20049212,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,23066387,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,16385446,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,20526719,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,19591959,BEFREE,0

1728,NQO1,C0004096,Asthma,C08;C20,12969868,BEFREE,0

1735,DIO3,C0027051,Myocardial Infarction,C14,23554452,BEFREE,3

1736,DKC1,C0030312,Pancytopenia,C15,16690864,BEFREE,2

1736,DKC1,C0030312,Pancytopenia,C15,19734544,BEFREE,2

1736,DKC1,C0030312,Pancytopenia,C15,12437656,BEFREE,2

1736,DKC1,C0030312,Pancytopenia,C15,10438713,BEFREE,2

1736,DKC1,C0030312,Pancytopenia,C15,19391112,BEFREE,2

1738,DLD,C0025637,Methemoglobinemia,C15,9722041,BEFREE,2

1738,DLD,C0025637,Methemoglobinemia,C15,6896729,BEFREE,2

1738,DLD,C0025637,Methemoglobinemia,C15,14609324,BEFREE,2

1738,DLD,C0025637,Methemoglobinemia,C15,6893937,BEFREE,2

1742,DLG4,C0003467,Anxiety,F01,20952458,BEFREE,4

1742,DLG4,C0007785,Cerebral Infarction,C10;C14,19610093,BEFREE,3

1742,DLG4,C0028768,Obsessive-Compulsive Disorder,F03,23754400,BEFREE,4

1742,DLG4,C0028768,Obsessive-Compulsive Disorder,F03,21184590,BEFREE,4

1748,DLX4,C0003467,Anxiety,F01,24021960,BEFREE,4

1748,DLX4,C0020474,Hyperlipidemia- Familial Combined,C16;C18,2004437,BEFREE,1

1761,DMRT1,C0162316,Iron deficiency anemia,C15;C18,12547214,BEFREE,2

1767,DNAH5,C0004096,Asthma,C08;C20,21912604,CTD_human,0

1769,DNAH8,C2931384,Moyamoya disease 1,C10;C14,24658080,BEFREE,3

1769,DNAH8,C0027051,Myocardial Infarction,C14,2136864,BEFREE,3

1773,DNASE1,C0027051,Myocardial Infarction,C14,16877481,BEFREE,3

1773,DNASE1,C0027051,Myocardial Infarction,C14,19246681,BEFREE,3

1776,DNASE1L3,C0004096,Asthma,C08;C20,24582314,BEFREE,0

